origin_CBG,SEI,SEI_std,SEI_quintile,SEI_grp_rb
60376010022,-0.874915372796902,-1.03440484338787,1,1
60376010023,-0.72706162821418,-0.858394835960495,2,2
60376011001,-0.96378822045383,-1.14020203249752,1,1
60376011002,-0.867505330028816,-1.0255836824066,1,1
60376011003,-0.743763600656529,-0.878277418589202,2,2
60376012021,-0.811175748177129,-0.958527077597046,2,2
60376012022,-0.726112042876423,-0.857264418040927,2,2
60376012023,-0.863151448596246,-1.02040067736708,1,1
60376012111,-0.518489504425921,-0.610103653611872,2,2
60376012112,-0.78514740768218,-0.927542076731713,2,2
60376012121,-0.749953456525333,-0.885646028566023,2,2
60376012122,-0.760517514925985,-0.898221834493763,2,2
60376013011,0.274546271305044,0.333952468676522,4,2
60376013012,-0.0209324220708566,-0.0177951800725894,3,2
60376013021,0.580124210682879,0.697722595238609,4,2
60376013022,0.213233404588336,0.260963596080442,4,2
60376013023,0.330836414011805,0.400962123818275,4,2
60376013024,-0.511495541337599,-0.601777807698421,2,2
60376013031,-0.308025178806894,-0.359559931368318,3,2
60376013032,-0.00294509916432228,0.00361752643215824,3,2
60376013033,-0.665435798895126,-0.785033402289829,2,2
60376014011,-0.512155636697343,-0.60256360713488,2,2
60376014012,-0.821387447976903,-0.970683424145298,2,2
60376014013,-0.746334219204257,-0.881337568272631,2,2
60376014021,-0.813454397323843,-0.961239657209888,2,2
60376014022,-0.944828974050295,-1.11763231598664,1,1
60376014023,-0.849756943609064,-1.00445541383024,2,2
60376014024,-0.853698097720569,-1.00914709456106,1,1
60376028011,-1.17793305037689,-1.39512714928552,1,1
60376028012,-0.533386272200308,-0.627837260657223,2,2
60376028021,-0.733039474539759,-0.865511062736721,2,2
60376028022,-0.74463483663578,-0.879314566830606,2,2
60376028023,-0.76074597837447,-0.898493804969575,2,2
60376028024,-0.667763394001334,-0.787804248798233,2,2
60376029001,-1.02397915473709,-1.21185531946808,1,1
60376029002,-0.900525683408138,-1.06489220759784,1,1
60376029003,-1.01982997663182,-1.20691600006709,1,1
60376030011,-0.439288491697249,-0.515820137979774,2,2
60376030012,-0.721520093450164,-0.851798008956037,2,2
60376030013,-0.648710197264115,-0.765122690690268,2,2
60376030014,-0.415008056268718,-0.486915901349334,3,2
60376030041,-0.432963668402114,-0.508290858296697,2,2
60376030051,-0.9312379543963,-1.10145311486464,1,1
60376030052,-0.38630366975192,-0.45274524643438,3,2
